0.14976300 -0.32792699 -0.01402400 939.000000
0.08413200 0.07948400 -0.05201300 947.000000
0.00430700 0.02023000 0.01652400 949.000000
0.01398800 0.08126700 0.03412600 953.000000
0.15973400 0.07405900 0.00422100 958.000000
0.01686400 0.04346800 0.07598900 965.000000
0.13715000 0.04923600 0.09531700 969.000000
0.16656899 0.03309000 0.03893500 973.000000
0.14789800 0.13279100 0.00768800 975.000000
0.14755601 0.11402100 0.06838300 981.000000
0.11449000 0.10254900 0.10536100 985.000000
0.06349800 0.07052400 0.11163900 990.000000
0.03031700 0.10341300 0.08369300 991.000000
0.05365900 0.21715200 0.09543300 995.000000
0.10018600 0.18367800 0.10500000 1001.000000
0.13494299 0.21904901 0.08538600 1004.000000
0.13326100 0.21372500 0.01249200 1011.000000
0.02338500 0.20329800 0.04510300 1013.000000
0.05327300 0.24109100 0.01393800 1018.000000
0.02062300 0.14676200 0.02632100 1027.000000
0.09583800 0.19360700 -0.03081400 1029.000000
0.14471000 0.16977701 0.06661700 1034.000000
0.04058400 0.15878500 0.09160800 1039.000000
0.09407100 0.24467500 -0.01942000 1043.000000
0.14302100 0.26126701 0.03968200 1052.000000
0.04438600 0.28458399 0.07871200 1056.000000
0.07800200 0.27437800 0.11786600 1063.000000
0.13257600 0.27312499 0.11058300 1066.000000
0.12426300 0.32750201 0.01842500 1071.000000
0.09831400 0.43003601 0.03106800 1074.000000
0.15960300 0.34666899 0.07348000 1082.000000
0.04217100 0.42106399 0.07806500 1086.000000
0.07848700 0.34086499 0.13603100 1090.000000
0.15511300 0.41914299 0.07832400 1094.000000
0.05780700 0.49583900 0.09781200 1104.000000
0.08129000 0.41350299 0.13878500 1108.000000
0.14331700 0.49904099 0.08127500 1112.000000
0.09735800 0.50528997 0.04358200 1119.000000
0.08526200 0.52935898 0.12606600 1127.000000
-0.00733200 -0.07521300 0.02890800 1140.000000
0.03317800 0.06473000 -0.02266300 1141.000000
0.05372600 0.35352999 0.04923600 1151.000000
0.07103300 0.54067802 0.06725000 1158.000000
0.06760000 -0.07460900 -0.07542000 1159.000000
0.04639000 0.18848000 -0.00839500 1171.000000
0.04942300 0.13268401 -0.02555200 1185.000000
0.15112200 -0.53623998 -0.01798300 1193.000000
0.02821900 -0.51249498 -0.08842700 1200.000000
0.18217300 -0.11249100 0.03893600 1228.000000
0.37235999 -0.66119897 0.11060000 1231.000000
0.13654999 -0.74555701 0.13861001 1244.000000
0.04305800 -0.41190699 0.14514400 1248.000000
0.09935500 -0.57470000 0.17151999 1252.000000
0.31381100 -0.68565601 0.13603000 1258.000000
0.15265700 -0.45346001 0.08455100 1264.000000
0.16298100 -0.50836402 0.09127500 1268.000000
-0.00162600 -0.74721599 0.14308500 1305.000000
0.36342099 -0.74734801 0.07960400 1314.000000
0.13073400 -0.74341398 0.02231100 1316.000000
0.17411500 -0.13998200 -0.00492400 1322.000000
-0.00343000 -0.41882199 -0.11352400 1326.000000
0.04103400 -0.36837700 -0.11335700 1332.000000
0.26766801 -0.71529901 0.03199600 1340.000000
-0.00285000 -0.11984300 0.10759400 1364.000000
0.06127700 0.01181500 -0.05888800 1365.000000
0.07008800 0.29602900 0.02235100 1370.000000
0.37199399 -0.71187800 0.12989300 1392.000000
0.33762699 -0.67130500 0.05450800 1397.000000
0.31040099 -0.74204898 0.06163900 1406.000000
0.14673901 -0.58691698 0.15225001 1435.000000
0.25226900 -0.73954898 0.11991000 1438.000000
0.24695800 -0.76080799 0.07255300 1443.000000
0.17763799 -0.18871801 0.05319800 1446.000000
0.11648100 -0.31210899 -0.05477400 1448.000000
0.05218100 0.00698100 0.11384100 1458.000000
0.10384400 0.13878800 -0.03474300 1463.000000
0.12443200 0.37323201 0.13960201 1467.000000
0.12181600 0.45348600 0.13113201 1472.000000
0.15740800 -0.09405000 -0.03969700 1478.000000
0.16033401 -0.44832101 0.02873800 1487.000000
0.08403600 -0.45251101 0.14673100 1493.000000
0.04739600 0.38184601 0.11512400 1528.000000
0.31536099 -0.73305202 0.11771500 1542.000000
0.57885700 -0.74700397 0.08173000 1546.000000
0.57616901 -0.67277002 0.08931000 1552.000000
0.61972803 -0.71683800 0.07073400 1556.000000
0.48708600 -0.67775100 0.06462400 1564.000000
0.53182697 -0.75660300 0.09586000 1571.000000
0.53319502 -0.71530598 0.05775600 1572.000000
0.61629802 -0.68210900 0.12600200 1582.000000
0.61776501 -0.73982102 0.11804600 1589.000000
0.52545798 -0.72164899 0.13425601 1603.000000
0.50943899 -0.67042601 0.11838400 1611.000000
0.46832100 -0.74253798 0.05799800 1613.000000
0.43698299 -0.74658602 0.10509000 1619.000000
0.42924899 -0.66456997 0.10229100 1632.000000
0.42435500 -0.68443501 0.04956200 1636.000000
0.41127700 -0.74392003 0.06189900 1639.000000
0.46639100 -0.70409101 0.13416900 1643.000000
0.05050500 -0.33965099 0.14077200 1779.000000
0.00043600 -0.30361900 0.15351900 1783.000000
0.14547800 -0.26967499 0.11964600 1786.000000
0.15192901 -0.31173801 0.09194500 1792.000000
0.16858600 -0.28820899 0.03679500 1794.000000
0.04686900 -0.22988200 -0.08394100 1803.000000
-0.00431100 -0.21920000 -0.09373600 1806.000000
0.09431200 -0.77645302 0.11812400 1811.000000
0.16164701 -0.77468503 0.08649800 1822.000000
0.16444300 -0.70184898 0.15160801 1827.000000
0.19568001 -0.73825997 0.12518400 1852.000000
0.68289202 -0.72941399 0.07692600 1919.000000
0.65897298 -0.68621200 0.09414000 1931.000000
0.69807899 -0.69733500 0.12573899 1935.000000
0.78850299 -0.69114602 0.08850200 1981.000000
0.73707199 -0.68355399 0.07620200 2017.000000
0.86416501 -0.69772899 0.07437200 2027.000000
0.74539697 -0.70772499 0.14071199 2035.000000
0.82673001 -0.69862401 0.12239100 2057.000000
0.75079697 -0.73350501 0.09471600 2184.000000
0.78273201 -0.69974297 0.03719300 2250.000000
0.88305902 -0.70968997 0.12094000 2391.000000
0.83369601 -0.69908702 0.17575100 2619.000000
0.82480103 -0.69691098 0.00925400 2730.000000
0.11124400 -0.44160199 -0.06104400 2830.000000
0.03555600 -0.64548600 -0.05442100 2852.000000
0.10067600 -0.30653399 0.14025800 2909.000000
0.09695600 -0.63753700 0.18238600 2934.000000
-0.00066900 -0.36147401 0.13474500 3022.000000
0.00108300 -0.44220600 0.14007500 3024.000000
-0.00140200 -0.62363303 0.17034000 3027.000000
0.00255700 -0.58174700 -0.06692900 3076.000000
0.15937901 -0.14172199 0.11006300 3080.000000
0.15783800 -0.19416800 0.10790500 3084.000000
0.13025300 -0.16967800 0.14882900 3103.000000
0.08880700 -0.24127699 0.16913401 3106.000000
0.06008800 -0.19293700 0.18139200 3117.000000
0.00101000 -0.19288100 0.17812000 3119.000000
0.09367400 -0.26459801 -0.06703600 3151.000000
0.06841900 0.59986901 0.09085600 3176.000000
0.12160100 0.56609303 0.11100200 3184.000000
0.12465600 0.57319403 0.05947700 3189.000000
0.10287800 0.62691700 0.11609700 3202.000000
0.11914000 0.62895799 0.05536800 3208.000000
0.06651400 0.63113302 0.05161900 3209.000000
0.12379700 0.72311699 -0.10995800 3211.000000
0.06943400 0.71429300 -0.12044000 3217.000000
0.15826100 0.71048498 -0.06105700 3279.000000
0.06729200 0.69835001 -0.06200800 3336.000000
0.12197800 0.69069600 -0.03245200 3343.000000
0.16250899 0.71101999 -0.00712800 3349.000000
0.13181300 0.67221999 0.03118600 3370.000000
0.12733300 0.69132298 0.11001900 3375.000000
0.07872800 0.69471800 0.13122100 3388.000000
0.06899900 0.71004301 -0.00970800 3398.000000
0.06451200 0.69470400 0.04013400 3404.000000
0.13991700 0.71583402 0.06545900 3421.000000
0.07610900 0.72202301 0.08285300 3431.000000
0.12573101 -0.15092100 -0.06048900 3475.000000
-0.00025300 -0.54261702 0.16294800 3505.000000
-0.04069600 -0.99481499 -0.03394600 3512.000000
-0.06091300 -0.93292302 -0.02393900 3520.000000
-0.02662900 -0.91134298 -0.05670500 3531.000000
-0.04121300 -0.86171001 -0.04441000 3566.000000
-0.06374500 -0.87403399 -0.00135300 3656.000000
-0.03910600 -0.81653398 0.00333700 3662.000000
-0.06856000 -1.00609195 0.02419800 3670.000000
-0.06297300 -1.02163398 0.07593500 3683.000000
-0.06781100 -0.95676303 0.10370400 3690.000000
-0.05547000 -0.90069401 0.09769800 3696.000000
-0.06217600 -0.86153001 0.05557800 3715.000000
-0.04822500 -0.81861198 0.08528300 3722.000000
-0.01832800 -1.03940403 -0.01465100 3760.000000
-0.02060500 -1.05444205 0.04972700 3761.000000
-0.04645900 -0.99703598 0.12619101 3763.000000
-0.07935100 -0.94290203 0.05597000 3870.000000
-0.05925400 -0.75099701 0.01741900 4072.000000
-0.09475400 -0.71713603 -0.00279500 4078.000000
-0.08680500 -0.64855701 -0.04581700 4082.000000
-0.10421900 -0.57123202 -0.06867400 4086.000000
-0.16509600 -0.67141700 -0.01281600 4090.000000
-0.10467800 -0.77347398 0.06685200 4094.000000
-0.14965600 -0.58318800 -0.02278600 4098.000000
-0.12544499 -0.48818499 -0.03631200 4102.000000
-0.16491599 -0.51046699 0.03664900 4106.000000
-0.36002100 -0.71414500 0.03755200 4114.000000
-0.16357601 -0.39488900 0.02858900 4118.000000
-0.21830299 -0.74475801 0.02720900 4122.000000
-0.17449500 -0.55993700 0.05307200 4132.000000
-0.14685500 -0.36299500 -0.02542200 4143.000000
-0.11201100 -0.35205901 -0.06599900 4151.000000
-0.18176000 -0.63032699 0.01446600 4160.000000
-0.23245500 -0.63084197 0.08890300 4168.000000
-0.05288300 -0.57566100 -0.07710300 4172.000000
-0.05418200 -0.69282401 -0.02522500 4183.000000
-0.11510100 -0.70302701 0.16148600 4194.000000
-0.19831900 -0.64261699 0.13400000 4200.000000
-0.16048101 -0.38447201 0.08092000 4208.000000
-0.14294600 -0.52202898 0.13480601 4210.000000
-0.03701400 -0.66079003 0.17432800 4216.000000
-0.05360500 -0.71314698 0.16382700 4220.000000
-0.19161201 -0.58907700 0.09687400 4229.000000
-0.05227500 -0.76402903 0.13831501 4233.000000
-0.04262800 -0.58692801 0.17749800 4237.000000
-0.04024800 -0.48801899 0.16419800 4254.000000
-0.23646900 -0.66260600 0.03638000 4258.000000
-0.24945800 -0.67534500 0.13394900 4261.000000
-0.27716100 -0.65231001 0.07559500 4265.000000
-0.32308900 -0.65240300 0.10957500 4279.000000
-0.13014001 -0.38792700 0.12162100 4284.000000
-0.17710300 -0.24992700 0.07534600 4295.000000
-0.18726300 -0.21135400 0.02033200 4310.000000
-0.16972201 -0.34292701 0.04963000 4317.000000
-0.12082600 -0.11733000 0.14899001 4318.000000
-0.02735800 -0.12952900 0.15947400 4322.000000
-0.03149500 -0.24079201 0.17682500 4326.000000
-0.18320100 -0.06624500 0.00501700 4333.000000
-0.14967699 -0.04830600 0.10649000 4337.000000
-0.08995800 -0.29837799 -0.08130800 4343.000000
-0.02728800 -0.28743401 -0.10725400 4347.000000
-0.15503700 -0.21913700 -0.02990600 4353.000000
-0.16563100 -0.01870500 -0.02982800 4358.000000
-0.10212700 -0.01418300 -0.06605000 4361.000000
-0.09372300 -0.52409500 0.16293900 4377.000000
-0.08348900 -0.05976300 0.13164601 4383.000000
-0.17885600 -0.00200100 0.04579800 4390.000000
-0.04031000 -0.02156600 -0.04272500 4395.000000
-0.06638100 -0.17293900 -0.06855900 4398.000000
-0.03597800 -0.33708501 -0.11548100 4402.000000
-0.05105000 -0.44365999 -0.10184200 4407.000000
-0.04942100 -0.51325601 -0.08247300 4413.000000
-0.17854300 -0.26104799 0.01638300 4423.000000
-0.12771299 0.05419400 -0.04715000 4431.000000
-0.02515400 0.11738500 0.02659300 4441.000000
-0.16617200 0.07472200 0.01020500 4444.000000
-0.04183500 0.04069800 0.10544200 4452.000000
-0.14439499 0.04821100 0.09942600 4455.000000
-0.15342200 0.13426900 0.01420400 4461.000000
-0.15287700 0.11407400 0.07365800 4468.000000
-0.12069400 0.10166500 0.11015300 4472.000000
-0.03800600 0.10258500 0.09158500 4477.000000
-0.05880600 0.21674700 0.10240100 4481.000000
-0.10951000 0.21234301 0.11325400 4486.000000
-0.15215100 0.22661801 0.07328200 4493.000000
-0.13859600 0.21618600 0.02006900 4497.000000
-0.02811900 0.20371900 0.05475700 4499.000000
-0.05475300 0.21474200 0.01350000 4503.000000
-0.09958100 0.19579600 -0.02361800 4515.000000
-0.14972900 0.17061301 0.07242100 4520.000000
-0.10247300 0.15522400 0.11067600 4523.000000
-0.04699000 0.15824400 0.09856500 4526.000000
-0.09725100 0.24722700 -0.01149200 4529.000000
-0.13615300 0.26887000 0.02131300 4540.000000
-0.04741000 0.28449401 0.08701600 4542.000000
-0.08206100 0.27431399 0.12368200 4547.000000
-0.13675401 0.27388999 0.11656000 4552.000000
-0.12999700 0.32828099 0.02463000 4557.000000
-0.10350200 0.42951900 0.03660500 4560.000000
-0.16545799 0.34648800 0.08124400 4568.000000
-0.04762200 0.42037299 0.08509000 4572.000000
-0.08171200 0.34102401 0.14152899 4576.000000
-0.16052900 0.41868800 0.08564500 4580.000000
-0.06172300 0.49565399 0.10290500 4590.000000
-0.08489000 0.41367501 0.14289200 4594.000000
-0.14824300 0.49947101 0.08737200 4598.000000
-0.11886100 0.54275399 0.05373900 4605.000000
-0.08812600 0.52962703 0.13012700 4611.000000
-0.03762800 0.06470300 -0.01520500 4627.000000
-0.05852300 0.35300201 0.05697800 4637.000000
-0.07434700 -0.07381000 -0.06917600 4645.000000
-0.05193700 0.16158500 -0.00953500 4658.000000
-0.08285600 0.11043400 -0.03691800 4671.000000
-0.19048899 -0.11509700 0.04274800 4712.000000
-0.37238401 -0.66361600 0.11097400 4714.000000
-0.14964101 -0.76462501 0.03410000 4722.000000
-0.14785200 -0.74502897 0.12951800 4726.000000
-0.04142500 -0.41270101 0.14761899 4731.000000
-0.10101600 -0.57660103 0.17050201 4735.000000
-0.15292500 -0.45739600 0.08996300 4747.000000
-0.16913199 -0.52560598 0.09138700 4753.000000
-0.04962600 -0.12153600 -0.07018100 4758.000000
-0.33670500 -0.74717402 0.08049600 4794.000000
-0.18125600 -0.14053600 0.00044500 4802.000000
-0.26824099 -0.71537203 0.03015600 4816.000000
-0.07356300 -0.37173101 -0.10006100 4820.000000
-0.25040099 -0.72618902 0.13032401 4830.000000
-0.06264700 0.26791900 0.02961900 4842.000000
-0.08543600 0.50540799 0.05907600 4847.000000
-0.37146699 -0.72810000 0.12434400 4864.000000
-0.33684599 -0.67135102 0.05371400 4870.000000
-0.14961299 -0.58779401 0.15052199 4910.000000
-0.24021000 -0.76044101 0.09407600 4915.000000
-0.17507100 -0.19454899 0.08676800 4919.000000
-0.10183200 -0.21682800 -0.05771200 4923.000000
-0.09415900 0.04161300 0.12151400 4931.000000
-0.12742400 0.37328699 0.14427900 4939.000000
-0.12454500 0.45372400 0.13626300 4945.000000
-0.16566600 -0.09374600 -0.03392700 4949.000000
-0.10595000 -0.13687500 -0.06577800 4951.000000
-0.14341900 -0.42656100 -0.01757300 4957.000000
-0.15959699 -0.45214701 0.03442400 4959.000000
-0.08295800 -0.45441201 0.15287800 4965.000000
-0.05007300 0.38177899 0.12170700 4999.000000
-0.32111499 -0.72325301 0.12778801 5010.000000
-0.57644099 -0.74653101 0.08255200 5015.000000
-0.57490498 -0.67038500 0.08882700 5021.000000
-0.61766797 -0.71535200 0.07041300 5025.000000
-0.48670599 -0.67657501 0.06439900 5033.000000
-0.52979702 -0.75636899 0.09854700 5038.000000
-0.53233999 -0.71525902 0.05773300 5041.000000
-0.61442101 -0.68054998 0.12717900 5051.000000
-0.61478502 -0.73968297 0.12135700 5058.000000
-0.52420503 -0.72225201 0.13755900 5072.000000
-0.50982201 -0.67072999 0.12031700 5080.000000
-0.46802101 -0.74313700 0.05887600 5082.000000
-0.43788299 -0.74744302 0.10761100 5088.000000
-0.42894199 -0.66233897 0.08883800 5102.000000
-0.40617201 -0.68257898 0.04780300 5106.000000
-0.41061500 -0.74377900 0.06339800 5108.000000
-0.46739900 -0.70575899 0.13686199 5112.000000
-0.41366699 -0.69154501 0.12836200 5186.000000
-0.05110000 -0.33992201 0.14135700 5244.000000
-0.14647600 -0.27121499 0.12469400 5249.000000
-0.15424600 -0.31316701 0.09735100 5254.000000
-0.05680200 -0.22707300 -0.07997300 5265.000000
-0.15945300 -0.77151299 0.08438600 5285.000000
-0.20852700 -0.69645798 0.00666000 5304.000000
-0.19617800 -0.72405601 0.13419400 5316.000000
-0.15401500 -0.72084999 0.00313200 5355.000000
-0.65949303 -0.73706299 0.08950700 5380.000000
-0.69689101 -0.70295399 0.07470100 5386.000000
-0.69621998 -0.69523698 0.12828700 5396.000000
-0.78641999 -0.68842399 0.08603900 5442.000000
-0.79531503 -0.71949297 0.12456300 5462.000000
-0.74293101 -0.68122602 0.11658200 5474.000000
-0.74708599 -0.68946701 0.05277700 5484.000000
-0.86419499 -0.69716102 0.07235200 5488.000000
-0.73932201 -0.73088199 0.09281200 5644.000000
-0.88163501 -0.70934099 0.12080900 5852.000000
-0.83366603 -0.69384402 0.16014600 6042.000000
-0.79624200 -0.69561702 0.03709200 6159.000000
-0.11101800 -0.42087001 -0.05735100 6291.000000
-0.09446100 -0.46678501 -0.07131500 6306.000000
-0.03269700 -0.64374900 -0.05220000 6313.000000
-0.10013500 -0.30742899 0.14331201 6368.000000
-0.15556499 -0.30968201 -0.00358300 6383.000000
-0.12568100 -0.29081199 -0.04412600 6386.000000
-0.09834300 -0.63885897 0.17942500 6393.000000
-0.15153100 -0.66187900 0.15584899 6397.000000
-0.01217800 -0.73070300 -0.01003500 6502.000000
-0.16390599 -0.14359000 0.11342100 6504.000000
-0.14818899 -0.21968000 0.12950601 6515.000000
-0.05985100 -0.28357899 0.16134299 6523.000000
-0.13104901 -0.17144001 0.15172499 6526.000000
-0.08692300 -0.24193101 0.17170399 6529.000000
-0.05867400 -0.19400001 0.18288700 6539.000000
-0.07414500 0.57085598 0.08550900 6574.000000
-0.09903000 0.59589601 0.13056301 6581.000000
-0.12932301 0.59868002 0.08358100 6586.000000
-0.07222100 0.62981701 0.09132300 6598.000000
-0.13056999 0.72580397 -0.10930600 6611.000000
-0.07655600 0.73078603 -0.11857800 6616.000000
-0.16199200 0.71313298 -0.05918300 6679.000000
-0.08627000 0.60469800 0.05024500 6720.000000
-0.12965700 0.65099102 0.10381600 6727.000000
-0.08099800 0.65141499 0.02865000 6732.000000
-0.06935100 0.70066601 -0.06334800 6736.000000
-0.12520200 0.69215399 -0.03179700 6742.000000
-0.16465200 0.71470600 -0.00464200 6748.000000
-0.09431000 0.73175102 -0.02906900 6755.000000
-0.13509101 0.67335099 0.03252400 6770.000000
-0.14307500 0.70613497 0.06965500 6774.000000
-0.11781600 0.70680702 0.14007799 6782.000000
-0.08286700 0.67054302 0.13230200 6793.000000
-0.07381700 0.70984298 0.01982600 6803.000000
-0.07453200 0.70949203 0.08624900 6811.000000
